genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,locationYear,blockSet,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,{genotype},GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW
PHT69 X 3IIH6,1.05175979220333,55.828660205522,56.1463611367745,55.4094516196395,2023:Ames,1,0.997483887925544,15.5348949490431,16.3186427801691,15.3041255357409,1.0304438176441,241.241005360467,249.216419972958,233.632526665554,0.94325316313369,105.616880691503,114.741817965107,101.326324099005,1.0581513715514,188.204782241218,206.454429689848,156.335312278891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03131837628394,15.9135967967319,15.9476881819788,15.8770932385863,1.10665951920765,4.58988599235608,4.66430632441671,4.47705467267359,1.04965728080255,16.1204839053947,16.3998452443547,15.9170272739105,1.36890029075395,2.41215137032503,2.48226882153485,2.35590048289671,1.32190702771908,20.0274260397806,22.3125969817126,18.1697865504011,0.945596900879659,144.974311590108,151.730554443841,131.226014892063,1.13706052452299,508.084398208803,528.353998370624,478.436842852616,0.926787111420459,28.2078401156014,29.0869067245646,26.5380804396647,NA,NA,NA,NA,NA,NA,NA,NA
PHW52 X LH185,1.01058786788663,56.4126369330107,56.7179012235075,56.0098385810036,2023:Ames,1,1.0139048106948,16.9725834738769,17.7692336313073,16.7380150551378,1.00787851852566,242.501964872708,250.302728899457,235.060101372769,0.93101003078043,97.3274373585365,106.333935787594,93.0925708546425,0.966884018642451,196.012095728336,212.687680090211,166.891421675812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00015635799144,15.4644903910177,15.497551680811,15.4290898138456,1.19770816632875,4.62284286560937,4.70338601181006,4.50072852903536,1.09463868195967,16.0121232961524,16.3034562230634,15.7999478527985,0.772391825217033,2.45709484095654,2.49665809219209,2.42535569537793,1.16078216381718,19.2534956512386,21.2601312277549,17.6222804894622,1.03715727049311,172.348260699685,179.75869784309,157.268742287549,1.07357507972304,492.704472255815,511.842360820551,464.712227411624,0.996273449401571,32.8605478166557,33.8055228945064,31.0655970544819,NA,NA,NA,NA,NA,NA,NA,NA
PHW52 X PHM49,1.03873713829552,56.8130434178601,57.1268106474208,56.3990253786875,2023:Ames,1,1.01416640140253,18.1373399032882,18.9341955990259,17.9027109651414,1.00619216596012,240.694475940584,248.482187959391,233.265063946829,1.05749234610657,101.348648204457,111.578723970628,96.5384541500526,0.890784428796923,180.756694732702,196.119810271114,153.927992942305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01146764767612,15.814318773374,15.84775397053,15.7785178326185,1.22679478112154,4.51293465112802,4.59543380592379,4.3878547401608,1.02426679139697,16.2870425959851,16.559646375838,16.0885074408156,0.776274682267835,2.3697675989053,2.40952973682504,2.33786889886072,1.03127454802553,20.4462946356284,22.2290513506511,18.997072954653,0.859328704899143,157.338048486567,163.477909368177,144.844029116252,1.15413355314703,492.96229111273,513.536240476988,462.869576022024,0.944296453588216,30.4855385840979,31.3812129747781,28.7842329434584,NA,NA,NA,NA,NA,NA,NA,NA
PHW52 X PHN82,0.935978468624304,56.7291338061281,57.0118611297229,56.3560731385145,2023:Ames,1,0.915531550554718,17.9100479757618,18.6294038227689,17.6982383602495,0.954896729842176,235.518313407113,242.90900972864,228.467651061002,0.692604122736338,95.5706329153808,102.270816304548,92.4201985453275,1.05562653258839,181.488502782791,199.694605024017,149.69507608011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02435782852735,15.7826166613212,15.8164779578578,15.7463594720619,1.09847720727081,4.71243396147695,4.78630405169644,4.60043688307452,1.02724044035114,15.9781913710501,16.2515865735594,15.7790798290823,0.67252358720647,2.4725303032126,2.5069781297869,2.44489494594637,1.24242942914549,21.618462127883,23.7662407305758,19.8725103158782,1.00387658618465,151.16135064942,158.333998957732,136.565709375376,1.2285422480414,509.950644360477,531.851026629179,477.917807479167,0.998791334270941,30.403777379033,31.3511406952252,28.6042902324277,NA,NA,NA,NA,NA,NA,NA,NA
PHW52 X PHZ51,0.991388337394878,57.4502480813206,57.7497128453836,57.0551022447326,2023:Ames,1,0.968046487031076,16.2083139661516,16.9689321012651,15.9843549402809,0.976326997469062,249.374101900426,256.930663906869,242.165205081097,0.960150476542433,102.938378034903,112.226778237626,98.5709609745317,1.05026974956537,182.552051181381,200.66576645014,150.919960408735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96910598236469,15.0425203295923,15.0745552144053,15.0082187817967,1.12208060166919,4.63595321502207,4.7114105797541,4.52154961312011,1.06096566357731,16.6782565233133,16.9606275350601,16.4726079711813,1.33104528472231,2.39758641763649,2.46576486966836,2.34289106913038,1.26861351617607,22.755534857969,24.9485776990452,20.9727872705871,1.04857161422648,156.473329050384,163.965321112387,141.227854315725,1.07831473770507,506.947856810261,526.170236015669,478.83203079395,1.03254731928974,31.055528904036,32.0349101010521,29.1952247888827,NA,NA,NA,NA,NA,NA,NA,NA
PHZ51 X LH145,1.05924249645802,57.872997937685,58.1929591398925,57.4508069085749,2023:Ames,1,0.984827406568886,15.3436394537828,16.1174427735908,15.1157981366759,0.932136478254998,250.555227080037,257.769763925439,243.67261939768,0.944071059226564,103.897617664357,113.030467183406,99.6033407244373,1.02763715879582,173.523487024151,191.246864186758,142.573046052367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993873419997864,15.527757313331,15.5606109135643,15.4925791210185,0.970129058187818,4.44326220094372,4.50850117047222,4.34435107245496,0.996269288062523,16.575241831795,16.8403942080688,16.3821334743267,0.995841830675837,2.46108102426279,2.51208977299836,2.42015986507237,0.894580055463238,20.8964547376819,22.4429086902748,19.6393260572275,1.01603557560379,139.644804832546,146.904328515868,124.872380624964,1.0207176082672,477.199114280308,495.394748858675,450.585067673746,0.999222769335702,28.0628781214744,29.0106506580309,26.2626136735179,NA,NA,NA,NA,NA,NA,NA,NA
WF9 X H95,0.992993948443065,56.9856923051862,57.2856420698445,56.5899065069435,2023:Ames,1,1.03491830790992,16.4796127177378,17.2927737011235,16.2401827944847,0.993622625737567,245.544604623634,253.235031091257,238.208002230316,0.904218235906527,100.602714384577,109.350031655037,96.4897151763509,1.04721450926635,168.80006374151,186.861086116013,137.259990889509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02446570542328,16.5879345078466,16.6217993703749,16.5516735002799,1.26663781957134,4.61197496477367,4.69715347315586,4.48283279027333,1.01859771632362,15.8354473411653,16.106542323402,15.6380110312468,0.542982299106835,2.47592732688356,2.50373982361731,2.45361508369907,0.915434842802198,21.2295743807655,22.8120798506193,19.9431390428147,1.06040764051257,141.194097583956,148.770657465437,125.776535566697,1.20402640717618,514.844840664538,536.308195808252,483.451226351841,1.02822182691135,28.0788623933064,29.0541408186393,26.2263513653281,NA,NA,NA,NA,NA,NA,NA,NA
'IOWA I 205' X I159,0.997255260258848,56.7930563403664,57.0681973248758,56.4352001826414,2023:Ames,2,1.01015835047032,16.9215066659426,17.7062539868481,16.7292538809136,0.997810885789495,243.366408634747,251.361273806646,235.55360214512,1.00590281735041,105.394312377334,114.718448832859,100.37028439961,1.00578058315031,140.511206594794,156.744171306275,107.853242937878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01612609803512,15.3929717621945,15.4440722815777,15.3740874182312,1.00093110554598,4.61010402544842,4.68367629126915,4.49408436374085,0.951199964078293,15.3376572861745,15.4939324593099,15.2288416836346,0.975651603681432,2.41758005345677,2.46897551215416,2.38775471323032,1.02530634279302,22.4758114287339,24.0025489804764,21.1430787753141,0.921055825713923,128.031413104731,135.996235965599,114.095947065603,0.946234512165527,490.285352535599,504.367716682223,468.572510726978,1.00307999378455,29.3466676279614,30.435414608845,27.6102346180943,NA,NA,NA,NA,NA,NA,NA,NA
2369 X 3IIH6,1.06058175415152,55.6205089521447,55.9131216057136,55.2399286467619,2023:Ames,2,1.05300799694757,15.9528079061265,16.7708432211956,15.7523999998049,1.14273001554686,245.767756564474,254.923772531318,236.820240949537,1.18477164597308,101.276630488113,112.258777376604,95.3592339027627,0.979085663556627,191.460911364914,207.263028936373,159.669738863564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06189860797635,16.4829345487754,16.5363369468684,16.4631995389121,0.887745695707705,4.71039774594745,4.77565045109762,4.60749760154423,1.01437278622428,16.2835075204575,16.4501615246391,16.1674650581977,0.939718275344704,2.43419819085576,2.48370075060703,2.40547132034849,0.993944318327393,20.8595995557966,22.3396373277251,19.567632469055,0.888803742535908,143.070483101094,150.756406331522,129.622987277528,0.868836975479469,513.535998036993,526.466490970243,493.599164658455,0.904802622100983,29.0713349437301,30.0534112778331,27.5050300127517,NA,NA,NA,NA,NA,NA,NA,NA
2369 X LH123HT,1.05200674749816,56.8729638695098,57.1632106937201,56.4954606288022,2023:Ames,2,0.848757787801685,17.3524596623792,18.0118220284527,17.1909245442029,0.894453161872968,250.151472419338,257.31819362232,243.1479514443,1.02901839008157,105.913572038483,115.451976463712,100.774092267485,0.905107680375608,176.713719212672,191.321856694913,147.324631546337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978881430517307,15.5575890672019,15.6068165691928,15.539396902205,1.060852081876,4.65443894934155,4.73241563618024,4.53147374326586,1.07300309607896,16.6268952810552,16.8031818148516,16.5041456144905,1.14852682531867,2.51004987466593,2.57055206908736,2.4749397972622,1.07844548158272,24.3776755604364,25.9835402132915,22.9758706088323,0.977133002635231,157.315755097463,165.765504895708,142.531847983711,0.948762450859969,527.113659964113,541.233646235884,505.342810619021,0.904898359808131,29.8547399790345,30.8369202272224,28.2882693163937,NA,NA,NA,NA,NA,NA,NA,NA
2369 X PHN82,0.979446195035321,57.1725594329063,57.4427869274257,56.8210938994352,2023:Ames,2,1.06999385251428,17.1688649642288,18.0000958388288,16.9652243191616,1.00181451221863,244.258588215842,252.28553206513,236.414433542915,0.97675447215272,101.550589074185,110.604537253678,96.6721438498357,1.06536954500061,188.310650745704,205.505361519015,153.717817612222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02412721639362,15.9082861319372,15.9597890239241,15.8892530900205,1.06458666939831,4.73075322386886,4.80900441717897,4.60735513527153,1.03796600261986,15.8770620501481,16.0475922466303,15.7583205654379,0.998752794428506,2.51242789449462,2.56504027969572,2.48189635866406,1.0272021246711,22.3784542471433,23.9080147223989,21.0432573834604,1.1011126026496,154.1207344213,163.642596815663,137.461030578066,1.04542349809641,514.442476883273,530.001024154962,490.453587506121,1.10825304937948,29.8556159983375,31.058518228512,27.9371177826889,NA,NA,NA,NA,NA,NA,NA,NA
2369 X PHP02,1.00896770354793,56.5883767794228,56.8667492065788,56.2263177158622,2023:Ames,2,0.94406145960914,16.3744297643339,17.1078293356521,16.1947565034398,1.03740660821564,237.026149608288,245.338271754118,228.903310705167,1.02336869310048,101.429609374779,110.915644381536,96.3183472757163,0.937559696232913,183.921506779609,199.053409024317,153.478693507295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945020550594492,16.0385439566158,16.0860686103537,16.0209810840901,1.07653420699114,4.6906266486381,4.76975603167257,4.56584370022167,0.985999064741526,16.1262158189817,16.2882082289616,16.0134192605445,0.928987686882882,2.48507740289388,2.53401469578759,2.45667856285415,1.06685293286902,21.3431159084932,22.9317186185484,19.9563793979611,0.993367101271071,152.103438999241,160.693573035151,137.07391188733,1.05869424738037,506.035638601823,521.791688206721,481.742230972398,1.0279968459329,29.0101507965879,30.1259426270525,27.2305841933479,NA,NA,NA,NA,NA,NA,NA,NA
2369 X PHZ51,1.16219449193507,57.734477971341,58.0551254017887,57.3174348410746,2023:Ames,2,1.10209007265426,16.1086616516835,16.9648266593868,15.8989124715456,0.970843233267708,254.997166051299,262.775955462766,247.395514855359,0.937604654146202,106.677706698605,115.368758742402,101.994797044487,1.12745172670331,185.719977394673,203.916673970529,149.111319271372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00313517110014,15.8006505379524,15.8510977495278,15.7820076257693,0.933621674638192,4.54787206225187,4.61649682737495,4.43965435350627,1.00667131944574,16.5262179893248,16.6916066990367,16.4110565613161,0.933211015123601,2.48317638546409,2.53233615520439,2.45464843970547,0.95383369301543,23.5187673971961,24.9390782413454,22.2789376452892,1.10126530712002,148.178492195602,157.701675100647,131.516477951736,0.934749276173481,509.70600225714,523.61743702688,488.256707284978,1.08881624916985,29.1287451775997,30.310550628178,27.2438940306787,NA,NA,NA,NA,NA,NA,NA,NA
2FACC X 3IIH6,1.01011023543057,55.5976270076336,55.8763146573405,55.2351579566947,2023:Ames,2,0.90677554194526,15.4613542292538,16.1657880211171,15.2887772038261,0.842645458605978,240.085328704476,246.836945594221,233.487459307368,0.880607319606874,100.871616195101,109.034335962977,96.4733823550295,0.972071430798819,190.810766736477,206.499676919821,159.247348242634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03688509363843,16.7010543416002,16.7531988214321,16.6817841990495,0.970796768514025,4.72375553065958,4.79511280741447,4.61122879225997,0.957777640636356,16.2318144010416,16.3891702381612,16.1222463238749,0.88513984741466,2.49031789155644,2.53694536420914,2.4632594651699,0.982233075781304,21.8098545665843,23.2724536540666,20.5331102037271,0.939910066209562,144.604030007847,152.731894762086,130.383301533169,0.896305940151116,510.320835732594,523.660136374993,489.753683678406,0.92399222808567,28.3081296477149,29.3110344558276,26.7086055662355,NA,NA,NA,NA,NA,NA,NA,NA
4N506 X 3IIH6,1.2085549596764,55.5070109677803,55.8404491703051,55.0733317970563,2023:Ames,2,0.957605213688486,15.9522171584678,16.6961382729913,15.7699662577014,1.10354219451186,249.226888893935,258.068916158093,240.586211846162,0.987625671045294,107.920641833609,117.075359729779,102.987899905398,1.05387503718915,176.234579743401,193.2437729766,142.014976342775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05272883924777,16.4483367933344,16.501278047928,16.428772200378,1.02234874968752,4.66391445468615,4.73906099929521,4.54541223667265,0.889300673092428,15.776322965043,15.9224285389552,15.6745885324987,1.07911178153495,2.49624121660921,2.55308675941207,2.46325313366526,0.910879072570165,21.443301013066,22.7996500642198,20.2593053303473,1.22907895963586,150.460422502384,161.088872941782,131.86460276677,0.948994842173334,494.079936301344,508.203381143964,472.303754371402,1.22857983123083,29.5317406781994,30.8652460719021,27.4049446226253,NA,NA,NA,NA,NA,NA,NA,NA
66 X A344,0.974948886750718,56.5913937720193,56.8603804670379,56.2415420575241,2023:Ames,2,0.956950584983873,16.0807600268894,16.824172589341,15.8986337147002,0.938418693928929,241.283168081171,248.802158943668,233.935399314233,0.936514760310049,97.8573324190053,106.538281778254,93.1798662898787,0.986492950055961,169.934819011079,185.856487727555,137.903129942453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966716200229917,16.1265698181888,16.1751855362807,16.108603739692,0.986874770726352,4.67591236658837,4.74845143802031,4.56152199904658,0.972222782678193,15.6777845495513,15.8375136174939,15.5665639735469,1.05493070178498,2.64001575073408,2.69558748054791,2.60776687523658,0.98253401763062,21.7060155706978,23.1690627771501,20.4288800320401,1.01434956580452,157.86760648986,166.639186219427,142.520617163652,0.974906348514141,497.683777030495,512.192850660891,475.313014760301,1.00941529239414,30.1503301026967,31.2459534416742,28.4029300496214,NA,NA,NA,NA,NA,NA,NA,NA
66 X B7,1.04822175705037,55.2917053657895,55.5809079177461,54.9155603351537,2023:Ames,2,1.0441705684649,18.7587963056601,19.5699662136153,18.5600703338961,0.990131734184454,244.81464692856,252.747983625884,237.061967790067,0.977854355149917,103.36128803224,112.425431490018,98.4773493915738,1.00230079697939,164.592705936934,180.769508054842,132.047731864633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992338203938562,16.8139733543352,16.863877591342,16.7955310999661,0.982753738863695,4.57997961269226,4.65221577251522,4.46606692110633,1.02683333673265,16.4734757701193,16.6421769513001,16.356007842802,1.03332871873765,2.56213777206287,2.61657155076453,2.53054926189611,1.04124752599942,22.7564940113618,24.3069688619044,21.4030403943562,0.976946448402144,143.997116769144,152.445253341155,129.216032198942,1.11624785581996,525.528056224383,542.140649171949,499.91399036542,0.907700147068858,28.1592302881625,29.144451607292,26.5879094481517,NA,NA,NA,NA,NA,NA,NA,NA
66 X CI 3A,1.07157403238941,54.907211080756,55.2028564846918,54.5226862943445,2023:Ames,2,1.06971868786716,18.747244851381,19.5782619627433,18.543656575499,1.04168422378242,246.247504635134,254.593900770356,238.091172228248,1.04633152507356,112.162406074582,121.861293232688,106.936455053,1.01238262065543,132.625530937562,148.965050342622,99.753197362877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04929091201414,16.2867889948148,16.3395573576112,16.2672882945195,1.06206242971186,4.80923363939688,4.8872992914323,4.6861281398028,1.03919901242995,16.6384959600967,16.8092287310414,16.5196134212333,1.10289336918569,2.61367295909012,2.67177127040302,2.57995788103835,1.12245910699254,26.5854692123381,28.256872574842,25.1264536561265,0.935767720640383,127.475060931933,135.567104786106,113.317005657282,1.15389347163983,535.524075814361,552.696930793891,509.046171984393,1.09766963223911,30.527087597999,31.7185025454739,28.6269103487675,NA,NA,NA,NA,NA,NA,NA,NA
66 X I159,1.04328892730127,55.6172337900181,55.9050753828626,55.2428588613523,2023:Ames,2,1.04193485067829,18.622855226046,19.4322883037878,18.4245547548689,1.02072343032187,248.007518844611,256.185968608431,240.015308342495,1.01429732215668,112.05436671845,121.456315371078,106.988411999614,1.00310042110753,134.758113879806,150.947821665681,102.187175798899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02560579576093,16.7591402572149,16.8107175062858,16.7400797364239,1.00645975198975,4.65795106303592,4.73192970552287,4.54129056632327,0.982469171055448,15.783901179319,15.9453136536726,15.6715084345097,1.04252159628776,2.5598521132156,2.61477015510778,2.52798257988488,1.00607153548763,21.2462279345265,22.7443237999866,19.9384974240841,1.04208888035741,157.5482589836,166.559714213139,141.781577099016,0.968285943650378,497.003457860499,511.414003112474,474.784611211293,1.01116144220423,29.6464528490497,30.743971465917,27.8960300338924,NA,NA,NA,NA,NA,NA,NA,NA
66 X K201,1.0804002017428,53.8304168005827,54.1284973292274,53.4427248220008,2023:Ames,2,1.04244829685794,18.5025136793695,19.3123456307273,18.3041154893962,1.0623030842101,251.041677739555,259.553280540153,242.723900745471,1.06013491073718,120.780717627538,130.607554175243,115.485824960137,1.00025891243819,134.818080431012,150.961927210293,102.339406894091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994203820452942,16.3755115188038,16.4255095768167,16.357034592612,1.01927519208375,4.72086287869902,4.79578350506477,4.60271692208199,1.03230808216035,16.2933445622897,16.4629452039645,16.1752503337266,1.07657982345891,2.62947391976974,2.68618608386832,2.59656323792959,1.04098417229343,23.3758777241444,24.9259604265303,22.0227664244236,1.03046149289141,155.466599042766,164.377506532509,139.875838159529,0.989696151002739,497.772105694435,512.501289013944,475.061968102704,1.04262917530745,30.1032822478269,31.2349560662969,28.2983856012258,NA,NA,NA,NA,NA,NA,NA,NA
66 X OS426,1.01764478832512,56.0352829490189,56.3160493687096,55.6701101909586,2023:Ames,2,0.982770673110823,16.0012644114314,16.7647354577571,15.8142240341852,1.02685107430246,246.900941356888,255.12848828746,238.860751726322,1.02867777460524,111.449987199639,120.9852343167,106.312208648334,1.0068300550898,143.969015253291,160.21891809347,111.27697496273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00026408807999,16.2058522139841,16.2561550401,16.1872626598629,1.01724811276153,4.68111639835442,4.75588802663438,4.56320540401992,1.00188688032725,15.9398229409565,16.1044256024347,15.8252088443662,1.02994803600188,2.51699860436217,2.57125429516928,2.48551344052561,0.988636078219184,22.1259467479191,23.5980802582932,20.8408795160102,0.940838775530809,132.778636489074,140.914532249715,118.543856751872,1.04723770382012,510.275967728533,525.861514972543,486.245448542511,1.04251075121182,29.9735558402002,31.1051011206899,28.1688641976965,NA,NA,NA,NA,NA,NA,NA,NA
A344 X OS426,1.03017725100127,56.0211253585407,56.3053494627948,55.6514554379997,2023:Ames,2,0.988071726478623,15.9271686888133,16.694757888918,15.7391194179881,1.01814092029812,245.121812989263,253.279570636231,237.149823404116,1.00862154923041,106.046555508033,115.395893033282,101.008948698643,1.01072852430161,171.173985764378,187.486808603416,138.355361139252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01403675161538,16.0973476614423,16.1483431085443,16.078502147243,1.00735117696581,4.60583477169194,4.67987893732523,4.48907094836311,0.996371742151849,15.9826869321618,16.146383496914,15.8687037576765,1.05969681928369,2.56568413764666,2.62150693740607,2.53328956354586,0.992053630511425,21.730862292291,23.2080847260452,20.4413527943544,1.01663406806989,147.937883718392,156.729218662964,132.55633014228,0.964408127423533,495.791573448175,510.144406981228,473.661709402344,0.984532478850808,28.977027229184,30.0456426642166,27.2727018452106,NA,NA,NA,NA,NA,NA,NA,NA
B105 X 3IIH6,0.997012613003686,55.3986103278784,55.673684366434,55.0408412419573,2023:Ames,2,1.05466604944597,16.7824957894919,17.6018191721748,16.5817723235252,0.930006471754057,239.949418082001,247.401006811447,232.667516570007,0.882677061957321,100.302767538172,108.484672618754,95.8941962745479,1.04980140839648,180.057034873739,197.000481090593,145.969703285962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996326371274174,16.4124386225733,16.4625434227018,16.3939222495256,1.0653375529006,4.62892636464133,4.70723275076174,4.50544123983399,1.04707190666159,16.3262656818798,16.4982919115668,16.2064824977663,0.996304596019567,2.43393957604779,2.48642299484353,2.40348288081629,1.03229321058765,18.9200217604451,20.457163142717,17.5782073073071,1.03024218595375,141.950030043915,150.859041078675,126.362587248786,0.998290103633946,503.608790809638,518.465873892742,480.70145143379,1.02305779076567,28.3875966593408,29.4980276198498,26.6165800605701,NA,NA,NA,NA,NA,NA,NA,NA
B14A X MO17,0.864984029398764,54.7624642577235,55.0011118406622,54.4520724517442,2023:Ames,2,0.953062581675488,18.2172769956913,18.9576691404247,18.0358906461662,1.16538535581579,253.812967881438,263.150507615414,244.688062149798,1.03669360789888,115.006315780234,124.615865028819,109.828501780138,0.989507316396929,186.195646397289,202.165965985794,154.066080049999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974708818888714,15.5399865568688,15.5890042201184,15.5218719383824,0.946903502444304,4.62510198773752,4.69470301802063,4.51534475927835,1.07310600528544,16.5466967826006,16.7230002236244,16.4239353434037,0.9580497482996,2.45071836357578,2.5011865902286,2.42143110612745,1.02666632518321,23.2311574706931,24.7599201110342,21.8966570598101,1.02691488684071,153.859248424297,162.73948666668,138.322147272418,0.978032790471978,510.935238295143,525.490841293859,488.492734888073,1.05032212395757,29.3987359696491,30.538759744921,27.5805220501863,NA,NA,NA,NA,NA,NA,NA,NA
B37 X H95,0.908400597203461,57.3804836312411,57.6311097694062,57.054512177046,2023:Ames,2,1.04547384851284,17.033393088812,17.8455754573637,16.8344190775018,0.929064275378003,249.69581872011,257.139858190373,242.421294555934,0.920617083847379,105.225316351606,113.75890345865,100.627251900208,1.11355878095854,153.555058177049,171.527527220785,117.397507705676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9663747374678,16.5644405308867,16.6130390769716,16.5464807983545,0.901859436325559,4.5138939470698,4.58018406615455,4.40935785449508,0.906870068950559,15.5329588894155,15.6819509861235,15.4292145488931,0.916347681514658,2.50842656932161,2.55669801093051,2.48041412997978,0.877522943424544,21.6014841986615,22.9081641384269,20.4608460966469,1.00953141643163,132.547809730106,141.277724551639,117.27371843579,0.760745691951219,493.313423091131,504.635244182305,475.856914526331,0.900897264869447,27.983079760323,28.9609172042862,26.4235353980472,NA,NA,NA,NA,NA,NA,NA,NA
B37 X MO17,1.01481486974084,56.4390377535583,56.7190234036543,56.0748804865478,2023:Ames,2,1.03110677774339,17.4373379453481,18.2383591723913,17.2410982670926,0.914612013222042,243.312146668998,250.640388758203,236.15078295353,0.952797569146611,113.61269281889,122.444574384363,108.853901450645,1.06567537599671,163.575043307807,180.774690091865,128.972279760352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01013011599143,14.965788338436,15.0165873226089,14.9470154276773,1.0979181718553,4.60683919599218,4.68754038225923,4.47957759509331,1.09811822340084,16.3637727461246,16.5441855110172,16.2381499531767,0.873367153785819,2.43849411271414,2.48450142240409,2.41179557359836,1.14167984014366,23.139953616416,24.8399777080124,21.6559542113546,0.954992127153506,140.95490367668,149.213190431889,126.505985398282,1.02047352031656,499.24794889653,514.435177358739,475.831576071773,0.963063165685678,29.5059537378622,30.5512662957215,27.8387939082914,NA,NA,NA,NA,NA,NA,NA,NA
