qr	loc	plot	field	nLvl	irrigation	rep	row	range	genotype	population	anthesisDate	silkDate	notes	leafDimHtDate	earHt	flagLeafHt	tasselTipHt	harvestDate	combineYield	combineMoisture	combineTestWt	harvestSeq	earFillLen	earWidth	shelledCobLen	shelledCobWidth	shelledCobWt	kernelsPerEar	kernelMass	kernelColor	kernelStriping	kernelsPerRow	kernelRows	hundredKernelWt	moistureCorrectedStarch	moistureCorrectedProtein	moistureCorrectedOil	moistureCorrectedFiber	moistureCorrectedAsh	pctMoistureNIR	latitude	longitude	yieldPerAc	plantDensity	pctRootLodge	pctStalkLodge	plantDate	totalStandCt	plotLen	daysToAnthesis	daysToSilk	moistureCorrectedKernelMass	moistureCorrectedHundredKernelWt	earLen	earWt	lbsNPerAc	ASI	GDDToAnthesis	GDDToSilk	ASI.GDD	exp
22-C-1597138	Crawfordsville	1597138	B	Medium	Non-Irrigated	2	19	69	HBA1	Inbred	NA	NA	collect;	NA	67	165	NA	NA	NA	NA	NA	NA	NA	4.232	14.6804	2.5056	22.64	278.8	64.358	NA	NA	NA	17.3333333333333	23.083931133429	NA	NA	NA	NA	NA	NA	41.196867	-91.486773	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	68.1166508242579	24.4320842267783	14.9498333333333	98.5833333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597139	Crawfordsville	1597139	B	Medium	Non-Irrigated	2	21	58	PHG83	Inbred	NA	NA		NA	85	156	NA	NA	NA	NA	NA	NA	NA	3.92633333333333	14.0072	2.1498	14.7	247.2	65.36	NA	NA	NA	13.6666666666667	26.4401294498382	NA	NA	NA	NA	NA	NA	41.197147	-91.48681	NA	29000	NA	NA	2022-05-11	29	7.5	NA	NA	69.1771698603669	27.9842920147115	15.1096666666667	86.9166666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597140	Crawfordsville	1597140	B	Medium	Non-Irrigated	2	21	65	78371A	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	71	180	NA	NA	NA	NA	NA	NA	NA	3.70883333333333	18.6554	2.2728	18.6	333.6	89.66	NA	NA	NA	13.3333333333333	26.8764988009592	NA	NA	NA	NA	NA	NA	41.196955	-91.486809	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	94.8963440893589	28.4461463097599	18.9445	110.216666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597141	Crawfordsville	1597141	B	Medium	Non-Irrigated	2	16	65	78551S	Inbred	NA	NA	collect;	NA	50	143	NA	NA	NA	NA	NA	NA	NA	3.62683333333333	13.558	2.2338	13.06	200.2	48.16	NA	NA	NA	12.6666666666667	24.0559440559441	NA	NA	NA	NA	NA	NA	41.196977	-91.486701	NA	27000	NA	NA	2022-05-11	27	7.5	NA	NA	50.9726514760599	25.4608648731568	13.8513333333333	67.8833333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597142	Crawfordsville	1597142	B	Medium	Non-Irrigated	2	19	68	PHH93	Inbred	NA	NA	collect;	NA	91	167	NA	NA	NA	NA	NA	NA	NA	4.30966666666667	14.9924	2.3426	15.96	400.8	108.768	NA	NA	NA	15	27.1377245508982	NA	NA	NA	NA	NA	NA	41.196894	-91.486773	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	115.120293931646	28.7226282264586	15.0081666666667	123.983333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597143	Crawfordsville	1597143	B	Medium	Non-Irrigated	2	20	67	PHW43	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;smooth cob - ovule issue;	NA	45	155	NA	NA	NA	NA	NA	NA	NA	3.78683333333333	13.793	2.5814	22.88	228.4	46.12	NA	NA	NA	15.6666666666667	20.1926444833625	NA	NA	NA	NA	NA	NA	41.196922	-91.486773	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	48.8135109235025	21.3719399840204	13.8405	73.75	150	NA	NA	NA	NA	LC_2353
22-C-1597144	Crawfordsville	1597144	B	Medium	Non-Irrigated	2	23	65	2FACC	Inbred	NA	NA		NA	70	172	NA	NA	NA	NA	NA	NA	NA	4.17816666666667	11.018	2.6166	14.72	273.6	79.46	NA	NA	NA	13.3333333333333	29.0423976608187	NA	NA	NA	NA	NA	NA	41.196976	-91.486846	NA	28000	NA	NA	2022-05-11	28	7.5	NA	NA	84.1006413265722	30.7385384965542	11.2001666666667	96.9	150	NA	NA	NA	NA	LC_2353
22-C-1597145	Crawfordsville	1597145	B	Medium	Non-Irrigated	2	18	64	B77	Inbred	NA	NA		NA	79	192	NA	NA	NA	NA	NA	NA	NA	3.7995	11.4902	2.376	10.14	245.2	52.42	NA	NA	NA	16	21.3784665579119	NA	NA	NA	NA	NA	NA	41.196982	-91.486737	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	55.4814449828708	22.6270167140582	11.826	64.1	150	NA	NA	NA	NA	LC_2353
22-C-1597146	Crawfordsville	1597146	B	Medium	Non-Irrigated	2	16	67	B84	Inbred	NA	NA	collect;	NA	100	177	NA	NA	NA	NA	NA	NA	NA	3.80883333333333	12.082	2.4102	16.92	271.6	64.86	NA	NA	NA	14.3333333333333	23.880706921944	NA	NA	NA	NA	NA	NA	41.196921	-91.4867	NA	31000	NA	NA	2022-05-11	31	7.5	NA	NA	68.6479687445441	25.2753934994639	12.2626666666667	86.6166666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597147	Crawfordsville	1597147	B	Medium	Non-Irrigated	2	22	60	NC222	Inbred	NA	NA	set aside;	NA	105	154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.197092	-91.48681	NA	27000	NA	NA	2022-05-11	27	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597148	Crawfordsville	1597148	B	Medium	Non-Irrigated	2	18	69	H49	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	83	182	NA	NA	NA	NA	NA	NA	NA	4.394	10.2204	2.31	7.68	254.2	62.2	NA	NA	NA	18	24.4689221085759	NA	NA	NA	NA	NA	NA	41.196844	-91.486737	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	65.8326188083663	25.8979617656831	10.8565	77.4333333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597149	Crawfordsville	1597149	B	Medium	Non-Irrigated	2	18	60	IDS28	Inbred	NA	NA	set aside;Seed missing on both sides at widest point of ear;	NA	131	176	NA	NA	NA	NA	NA	NA	NA	1.7555	6.185	1.346	2	25	2.3	NA	NA	NA	14	9.2	NA	NA	NA	NA	NA	NA	41.197092	-91.486737	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	2.43432513278525	9.737300531141	7.822	9.3	150	NA	NA	NA	NA	LC_2353
22-C-1597150	Crawfordsville	1597150	B	Medium	Non-Irrigated	2	22	62	HY	Inbred	NA	NA	x - set aside;	NA	125	200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	41.197037	-91.48681	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597151	Crawfordsville	1597151	B	Medium	Non-Irrigated	2	17	64	B164	Inbred	NA	NA	collect;	NA	98	195	NA	NA	NA	NA	NA	NA	NA	3.50533333333333	13.3886	2.059	10.54	283.4	57.54	NA	NA	NA	15.6666666666667	20.30345800988	NA	NA	NA	NA	NA	NA	41.196982	-91.486737	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	60.9004644088971	21.489225267783	13.405	69.4	150	NA	NA	NA	NA	LC_2353
22-C-1597152	Crawfordsville	1597152	B	Medium	Non-Irrigated	2	24	66	CH701-30	Inbred	NA	NA		NA	76	173	NA	NA	NA	NA	NA	NA	NA	3.46375	12.4516666666667	1.957	9.53333333333333	232.666666666667	54.4	NA	NA	NA	10.5	23.3810888252149	NA	NA	NA	NA	NA	NA	41.196949	-91.486846	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	57.5770814015294	24.7465965909152	13.295	69.325	150	NA	NA	NA	NA	LC_2353
22-C-1597153	Crawfordsville	1597153	B	Medium	Non-Irrigated	2	17	61	CML91	Inbred	NA	NA	partly green;set aside;	NA	121	206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.197064	-91.486737	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597154	Crawfordsville	1597154	B	Medium	Non-Irrigated	2	20	66	MOG	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	133	193	NA	NA	NA	NA	NA	NA	NA	3.954	11.16975	2.603	22.775	201.75	59.225	NA	NA	NA	16	29.3556381660471	NA	NA	NA	NA	NA	NA	41.196949	-91.486773	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	62.6838721692202	31.0700729463297	11.2094	77.76	150	NA	NA	NA	NA	LC_2353
22-C-1597155	Crawfordsville	1597155	B	Medium	Non-Irrigated	2	22	68	NC326	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	85	180	NA	NA	NA	NA	NA	NA	NA	3.92766666666667	11.746	2.6316	16.5	290	58.52	NA	NA	NA	18.3333333333333	20.1793103448276	NA	NA	NA	NA	NA	NA	41.196872	-91.486809	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	61.9376985959099	21.3578271020379	12.3306666666667	80.4	150	NA	NA	NA	NA	LC_2353
22-C-1597156	Crawfordsville	1597156	B	Medium	Non-Irrigated	2	21	57	NC328	Inbred	NA	NA		NA	99	198	NA	NA	NA	NA	NA	NA	NA	4.0825	12.921	2.2752	17.86	374.2	82.12	NA	NA	NA	16	21.9454836985569	NA	NA	NA	NA	NA	NA	41.197174	-91.48681	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	86.9159912627499	23.2271489210983	13.3691666666667	107.35	150	NA	NA	NA	NA	LC_2353
22-C-1597157	Crawfordsville	1597157	B	Medium	Non-Irrigated	2	23	68	NC336	Inbred	NA	NA	Set aside;	NA	85	146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.196894	-91.486846	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597158	Crawfordsville	1597158	B	Medium	Non-Irrigated	2	17	62	NC352	Inbred	NA	NA	set aside;	NA	108	177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.197037	-91.486737	NA	36000	NA	NA	2022-05-11	36	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597159	Crawfordsville	1597159	B	Medium	Non-Irrigated	2	22	58	R4	Inbred	NA	NA	set aside;	NA	97	178	NA	NA	NA	NA	NA	NA	NA	3.0106	10.8315	1.82075	7.7	204	31.2	NA	NA	NA	15.2	15.2941176470588	NA	NA	NA	NA	NA	NA	41.197147	-91.48681	NA	29000	NA	NA	2022-05-11	29	7.5	NA	NA	33.0221496273478	16.1873282486999	11.0958	40.3	150	NA	NA	NA	NA	LC_2353
22-C-1597160	Crawfordsville	1597160	B	Medium	Non-Irrigated	2	15	59	VA85	Inbred	NA	NA	partly green;	NA	139	234	NA	NA	NA	NA	NA	NA	NA	4.78633333333333	21.9358	2.72	38.86	732	218.42	NA	NA	NA	16.6666666666667	29.8387978142076	NA	NA	NA	NA	NA	NA	41.197141	-91.486701	NA	40000	NA	NA	2022-05-11	40	7.5	NA	NA	231.176215436067	31.581450196184	22.308	263.25	150	NA	NA	NA	NA	LC_2353
22-C-1597161	Crawfordsville	1597161	B	Medium	Non-Irrigated	2	22	63	CI21E	Inbred	NA	NA	x - set aside;sweetcorn;	NA	93	174	NA	NA	NA	NA	NA	NA	NA	3.7115	13.18	2.586	15.5	72	17.93	NA	NA	NA	14	24.9027777777778	NA	NA	NA	NA	NA	NA	41.197009	-91.486809	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	18.9771520134085	26.3571555741785	13.192	57.25	150	NA	NA	NA	NA	LC_2353
22-C-1597162	Crawfordsville	1597162	B	Medium	Non-Irrigated	2	23	59	CI28A	Inbred	NA	NA	collect;Seed missing on both sides at widest point of ear;	NA	124	180	NA	NA	NA	NA	NA	NA	NA	2.3575	9.86	1.932	7.9	16	4.2	NA	NA	NA	11	26.25	NA	NA	NA	NA	NA	NA	41.197141	-91.486846	NA	29000	NA	NA	2022-05-11	29	7.5	NA	NA	4.4452893729122	27.7830585807012	9.9835	19.6	150	NA	NA	NA	NA	LC_2353
22-C-1597163	Crawfordsville	1597163	B	Medium	Non-Irrigated	2	24	59	B10	Inbred	NA	NA	set aside;	NA	113	174	NA	NA	NA	NA	NA	NA	NA	3.96275	9.556	2.44666666666667	15.0666666666667	101.666666666667	31.7	NA	NA	NA	14.5	31.1803278688525	NA	NA	NA	NA	NA	NA	41.197141	-91.486846	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	33.5513507431706	33.00132859984	11.35225	59.35	150	NA	NA	NA	NA	LC_2353
22-C-1597164	Crawfordsville	1597164	B	Medium	Non-Irrigated	2	22	67	B14A	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;	NA	65	178	NA	NA	NA	NA	NA	NA	NA	3.67333333333333	14.0656	2.4326	16.64	220.2	55.54	NA	NA	NA	14.3333333333333	25.2225249772934	NA	NA	NA	NA	NA	NA	41.1969	-91.486809	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	58.7836599456056	26.6955767237083	14.1656666666667	74.5166666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597165	Crawfordsville	1597165	B	Medium	Non-Irrigated	2	19	59	B73	Inbred	NA	NA		NA	104	195	NA	NA	NA	NA	NA	NA	NA	4.1395	12.2488	2.6622	18.14	394.8	86.48	NA	NA	NA	17	21.9047619047619	NA	NA	NA	NA	NA	NA	41.197141	-91.486773	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	91.5306249927254	23.1840488836691	12.1813333333333	111.133333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597166	Crawfordsville	1597166	B	Medium	Non-Irrigated	2	24	69	B76	Inbred	NA	NA		NA	73	164	NA	NA	NA	NA	NA	NA	NA	3.7204	12.42975	2.633	16.775	205.5	53.775	NA	NA	NA	12.6	26.1678832116788	NA	NA	NA	NA	NA	NA	41.196866	-91.486845	NA	36000	NA	NA	2022-05-11	36	7.5	NA	NA	56.9155800067508	27.6961459886865	12.754	75.84	150	NA	NA	NA	NA	LC_2353
22-C-1597167	Crawfordsville	1597167	B	Medium	Non-Irrigated	2	22	66	DE811	Inbred	NA	NA	x - collect data, but analyze team may need to assess photos;sweetcorn;Severe bend in ear. String used to measure ear length;	NA	97	196	NA	NA	NA	NA	NA	NA	NA	3.51283333333333	11.6438	1.8332	6.72	213.2	41.32	NA	NA	NA	15	19.3808630393996	NA	NA	NA	NA	NA	NA	41.196928	-91.486809	NA	28000	NA	NA	2022-05-11	28	7.5	NA	NA	43.7331802116028	20.5127486921214	12.5615	51.6833333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597168	Crawfordsville	1597168	B	Medium	Non-Irrigated	2	22	57	KY21	Inbred	NA	NA	set aside;	NA	125	168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.197174	-91.48681	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597169	Crawfordsville	1597169	B	Medium	Non-Irrigated	2	23	69	MO1W	Inbred	NA	NA		NA	69	164	NA	NA	NA	NA	NA	NA	NA	4.01133333333333	6.9192	2.5236	7.66	183.2	34.46	NA	NA	NA	16.5	18.8100436681223	NA	NA	NA	NA	NA	NA	41.196866	-91.486845	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	36.4725409025129	19.9085921956948	8.19483333333333	50.0166666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597170	Crawfordsville	1597170	B	Medium	Non-Irrigated	2	19	64	IC I740	Inbred	NA	NA	collect;	NA	76	194	NA	NA	NA	NA	NA	NA	NA	4.21666666666667	13.0104	2.5422	17.96	341.4	94.238	NA	NA	NA	15.6666666666667	27.6033977738723	NA	NA	NA	NA	NA	NA	41.197004	-91.486773	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	99.7417095058332	29.2154978048721	13.124	116.633333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597171	Crawfordsville	1597171	B	Medium	Non-Irrigated	2	24	62	NQ508	Inbred	NA	NA		NA	102	183	NA	NA	NA	NA	NA	NA	NA	4.1332	10.4425	2.63225	15.95	207.75	64.8	NA	NA	NA	13.6	31.1913357400722	NA	NA	NA	NA	NA	NA	41.197058	-91.486846	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	68.5844646106453	33.0129793553046	10.7056	83.58	150	NA	NA	NA	NA	LC_2353
22-C-1597172	Crawfordsville	1597172	B	Medium	Non-Irrigated	2	15	64	H84	Inbred	NA	NA		NA	49	159	NA	NA	NA	NA	NA	NA	NA	3.88416666666667	12.0112	2.245	16.72	253	64.98	NA	NA	NA	15.3333333333333	25.6837944664032	NA	NA	NA	NA	NA	NA	41.197004	-91.486701	NA	33000	NA	NA	2022-05-11	33	7.5	NA	NA	68.7749770123416	27.1837853803722	12.2975	90.05	150	NA	NA	NA	NA	LC_2353
22-C-1597173	Crawfordsville	1597173	B	Medium	Non-Irrigated	2	17	57	KY228	Inbred	NA	NA	partly green;set aside;	NA	79	188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.197175	-91.486737	NA	26000	NA	NA	2022-05-11	26	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597174	Crawfordsville	1597174	B	Medium	Non-Irrigated	2	16	62	A682	Inbred	NA	NA		NA	81	171	NA	NA	NA	NA	NA	NA	NA	3.18666666666667	13.6084	1.9422	8.5	245.4	58.28	NA	NA	NA	10	23.7489812550937	NA	NA	NA	NA	NA	NA	41.197059	-91.486701	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	61.683682060315	25.1359747597045	13.79	69.9666666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597175	Crawfordsville	1597175	B	Medium	Non-Irrigated	2	24	58	R229	Inbred	NA	NA	collect;counting;	NA	83	152	NA	NA	NA	NA	NA	NA	NA	3.67116666666667	8.4812	2.5242	9.54	121	25.28	NA	NA	NA	15	20.8925619834711	NA	NA	NA	NA	NA	NA	41.197169	-91.486846	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	26.7564084160048	22.1127342281032	8.97733333333333	43	150	NA	NA	NA	NA	LC_2353
22-C-1597176	Crawfordsville	1597176	B	Medium	Non-Irrigated	2	24	64	B109	Inbred	NA	NA		NA	84	190	NA	NA	NA	NA	NA	NA	NA	3.94116666666667	11.978	2.3568	12.74	305.2	79.8	NA	NA	NA	13.8333333333333	26.1467889908257	NA	NA	NA	NA	NA	NA	41.197004	-91.486846	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	84.4604980853317	27.6738198182607	12.3113333333333	99.5333333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597177	Crawfordsville	1597177	B	Medium	Non-Irrigated	2	15	63	FR19	Inbred	NA	NA	collect;	NA	68	169	NA	NA	NA	NA	NA	NA	NA	3.6655	12.175	2.1418	10.28	227.6	37.78	NA	NA	NA	15.6666666666667	16.5992970123023	NA	NA	NA	NA	NA	NA	41.197031	-91.486701	NA	31000	NA	NA	2022-05-11	31	7.5	NA	NA	39.9864363115769	17.5687330015716	13.0991666666667	56.6666666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597178	Crawfordsville	1597178	B	Medium	Non-Irrigated	2	19	57	DJ7	Inbred	NA	NA		NA	99	188	NA	NA	NA	NA	NA	NA	NA	4.19283333333333	12.6134	2.613	19.12	458.8	96.58	NA	NA	NA	18	21.050566695728	NA	NA	NA	NA	NA	NA	41.197196	-91.486774	NA	31000	NA	NA	2022-05-11	31	7.5	NA	NA	102.220487532348	22.2799667681664	12.7263333333333	121.933333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597179	Crawfordsville	1597179	B	Medium	Non-Irrigated	2	19	66	PHW17	Inbred	NA	NA	collect;	NA	63	148	NA	NA	NA	NA	NA	NA	NA	3.8685	14.819	2.3138	16.58	349.4	65.328	NA	NA	NA	14	18.6971951917573	NA	NA	NA	NA	NA	NA	41.196949	-91.486773	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	69.1433009889543	19.7891531164723	14.924	84.2666666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597180	Crawfordsville	1597180	B	Medium	Non-Irrigated	2	17	58	LH146HT	Inbred	NA	NA	collect;	NA	89	163	NA	NA	NA	NA	NA	NA	NA	3.8805	12.3138	2.4104	16.3	253.6	60.8	NA	NA	NA	12.3333333333333	23.9747634069401	NA	NA	NA	NA	NA	NA	41.197147	-91.486737	NA	22000	NA	NA	2022-05-11	22	7.5	NA	NA	64.3508556840623	25.3749430930845	12.6638333333333	83.0333333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597181	Crawfordsville	1597181	B	Medium	Non-Irrigated	2	18	63	LH60	Inbred	NA	NA	set aside;	NA	73	181	NA	NA	NA	NA	NA	NA	NA	3.264	8.47	2.2435	10.35	36	6.5	NA	NA	NA	14.6666666666667	18.0555555555556	NA	NA	NA	NA	NA	NA	41.19701	-91.486737	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	6.87961450569745	19.110040293604	9.954	41.9	150	NA	NA	NA	NA	LC_2353
22-C-1597182	Crawfordsville	1597182	B	Medium	Non-Irrigated	2	24	61	NS701	Inbred	NA	NA		NA	89	184	NA	NA	NA	NA	NA	NA	NA	3.943	13.4166	2.5444	12.4	356.6	85.28	NA	NA	NA	14.3333333333333	23.9147504206394	NA	NA	NA	NA	NA	NA	41.197086	-91.486846	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	90.2605423147505	25.3114252144561	13.8048333333333	100.283333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597183	Crawfordsville	1597183	B	Medium	Non-Irrigated	2	18	67	FBHJ	Inbred	NA	NA	collect;	NA	59	199	NA	NA	NA	NA	NA	NA	NA	3.367	13.8618	1.866	10.46	250	55.72	NA	NA	NA	11	22.288	NA	NA	NA	NA	NA	NA	41.1969	-91.486737	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	58.9741723473018	23.5896689389207	13.965	72.85	150	NA	NA	NA	NA	LC_2353
22-C-1597184	Crawfordsville	1597184	B	Medium	Non-Irrigated	2	20	69	PB80	Inbred	NA	NA		NA	74	178	NA	NA	NA	NA	NA	NA	NA	4.08	10.868	2.4474	13.52	329.8	71.98	NA	NA	NA	17.6666666666667	21.8253486961795	NA	NA	NA	NA	NA	NA	41.196867	-91.486773	NA	28000	NA	NA	2022-05-11	28	7.5	NA	NA	76.1837926338619	23.0999977664833	11.5063333333333	90.3166666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597185	Crawfordsville	1597185	B	Medium	Non-Irrigated	2	23	60	PHW65	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	61	176	NA	NA	NA	NA	NA	NA	NA	4.10366666666667	13.65575	2.375	17.675	325	83.88	NA	NA	NA	18	25.8092307692308	NA	NA	NA	NA	NA	NA	41.197113	-91.486846	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	88.7787791904464	27.3165474432143	14.8738333333333	116.366666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597186	Crawfordsville	1597186	B	Medium	Non-Irrigated	2	24	63	S8326	Inbred	NA	NA		NA	91	171	NA	NA	NA	NA	NA	NA	NA	3.6235	14.8292	2.2214	12.52	320.2	81.94	NA	NA	NA	12.3333333333333	25.5902560899438	NA	NA	NA	NA	NA	NA	41.197031	-91.486846	NA	41000	NA	NA	2022-05-11	41	7.5	NA	NA	86.7254788610537	27.084784153983	15.055	96.3166666666667	150	NA	NA	NA	NA	LC_2353
22-C-1597187	Crawfordsville	1597187	B	Medium	Non-Irrigated	2	16	69	CR14	Inbred	NA	NA	collect;	NA	83	142	NA	NA	NA	NA	NA	NA	NA	3.8615	11.4412	2.3446	13.78	238.6	63.72	NA	NA	NA	14	26.7057837384744	NA	NA	NA	NA	NA	NA	41.196866	-91.4867	NA	24000	NA	NA	2022-05-11	24	7.5	NA	NA	67.4413902004679	28.2654611066504	11.5888333333333	78.9333333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597188	Crawfordsville	1597188	B	Medium	Non-Irrigated	2	15	69	E8501	Inbred	NA	NA	collect;	NA	54	155	NA	NA	NA	NA	NA	NA	NA	3.58033333333333	13.1764	2.2138	14.58	300.8	63.6	NA	NA	NA	11.6666666666667	21.1436170212766	NA	NA	NA	NA	NA	NA	41.196866	-91.4867	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	67.3143819326704	22.3784514403825	13.4075	83.7833333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597189	Crawfordsville	1597189	B	Medium	Non-Irrigated	2	16	68	GA209	Inbred	NA	NA	partly green;	NA	69	134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.196894	-91.4867	NA	33000	NA	NA	2022-05-11	33	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
22-C-1597190	Crawfordsville	1597190	B	Medium	Non-Irrigated	2	16	59	B2	Inbred	NA	NA	collect;	NA	99	169	NA	NA	NA	NA	NA	NA	NA	3.375	11.555	1.9122	8.18	174.4	40.4	NA	NA	NA	11	23.1651376146789	NA	NA	NA	NA	NA	NA	41.197141	-91.486701	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	42.7594501584887	24.5180333477573	12.3381666666667	57.25	150	NA	NA	NA	NA	LC_2353
22-C-1597191	Crawfordsville	1597191	B	Medium	Non-Irrigated	2	16	60	CML154Q	Inbred	NA	NA	partly green;collect;	NA	134	179	NA	NA	NA	NA	NA	NA	NA	3.9825	13.2308	2.5838	23.88	224	45.2	NA	NA	NA	15.5	20.1785714285714	NA	NA	NA	NA	NA	NA	41.197114	-91.486701	NA	31000	NA	NA	2022-05-11	31	7.5	NA	NA	47.8397808703884	21.3570450314234	13.4745	70.2333333333333	150	NA	NA	NA	NA	LC_2353
22-C-1597192	Crawfordsville	1597192	B	Medium	Non-Irrigated	2	17	67	M162W	Inbred	NA	NA	partly green;set aside;	NA	108	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.1969	-91.486737	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	NA	NA	NA	NA	150	NA	NA	NA	NA	LC_2353
