location,plotNumber,qrCode,row,range,genotype,block,numberPrimaryEars,numberSecondaryEars,secondaryEarKernels,kernelColor,kernelStriping,earWidth,kernelFillLength,kernelRowNumber,kernelsPerRow,kernelsPerEar,shelledCobWidth,shelledCobMass,hundredKernelMass,kernelMassPerEar,notes,experiment,plantDensity,plantingDate,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,totalStandCount,flagLeafHeight,earHeight,flagLeafHt,earLength,anthesisDate,silkDate,plotLength,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD
Crawfordsville,1596268,22-C-1596268,33,27,764,2,NA,NA,NA,NA,NA,3.65783333333333,NA,16.3333333333333,NA,220.8,2.2294,10.52,22.7083333333333,50.14,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,147,61,NA,9.8198,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595893,22-C-1595893,27,6,LP5,1,NA,NA,NA,NA,NA,3.744,NA,16,NA,NA,2.624,18.6,NA,NA,;;;x -set asside;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,152,77,NA,15.921,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596269,22-C-1596269,32,29,LP5,2,NA,NA,NA,NA,NA,3.927,NA,16,NA,308.6,2.226,9.12,20.9202851587816,64.56,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,133,57,NA,11.1916,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595894,22-C-1595894,30,9,PHK76,1,NA,NA,NA,NA,NA,3.7735,NA,12.3333333333333,NA,227.2,2.4548,13.84,25,56.8,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,174,64,NA,13.7372,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596270,22-C-1596270,38,29,PHK76,2,NA,NA,NA,NA,NA,3.9025,NA,12,NA,294.4,2.5186,16.7,27.9211956521739,82.2,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,170,63,NA,14.6508,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595895,22-C-1595895,23,5,PHN11,1,NA,NA,NA,NA,NA,4.30483333333333,NA,17,NA,NA,2.6922,17.8,NA,NA,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,154,77,NA,11.4322,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596271,22-C-1596271,34,29,PHN11,2,NA,NA,NA,NA,NA,4.17333333333333,NA,16.3333333333333,NA,234.2,2.3026,14.88,22.3142613151153,52.26,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,160,75,NA,11.1526,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595896,22-C-1595896,32,10,PHT77,1,NA,NA,NA,NA,NA,4.155,NA,15,NA,277.2,2.6572,13.34,23.6435786435786,65.54,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,153,77,NA,11.8,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596272,22-C-1596272,28,32,PHT77,2,NA,NA,NA,NA,NA,4.097,NA,13.6666666666667,NA,245.2,2.536,12.04,24.0783034257749,59.04,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,165,57,NA,10.7538,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595897,22-C-1595897,25,8,MBST,1,NA,NA,NA,NA,NA,3.685,NA,12.3333333333333,NA,282.6,2.2412,11.38,28.0325548478415,79.22,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,157,58,NA,15.0088,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596273,22-C-1596273,26,27,MBST,2,NA,NA,NA,NA,NA,3.66566666666667,NA,12.3333333333333,NA,221.6,2.1248,8.32,27.9963898916968,62.04,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,157,81,NA,11.6856,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595898,22-C-1595898,34,10,NS501,1,NA,NA,NA,NA,NA,3.6785,NA,12.6666666666667,NA,156,2.1724,8.3,23.5897435897436,36.8,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,159,81,NA,10.5602,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596274,22-C-1596274,24,32,NS501,2,NA,NA,NA,NA,NA,3.8765,NA,13.6666666666667,NA,234.4,2.4442,10.56,22.6962457337884,53.2,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,160,81,NA,12.0836,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595899,22-C-1595899,36,8,DE_2,1,NA,NA,NA,NA,NA,4.396,NA,15,NA,188,2.7494,23.6,28.5425531914894,53.66,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,177,69,NA,10.644,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596275,22-C-1596275,39,30,DE_2,2,NA,NA,NA,NA,NA,4.454,NA,13.6666666666667,NA,245,2.765,21.16,28.1632653061224,69,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,160,71,NA,11.4504,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595900,22-C-1595900,23,6,SD40,1,NA,NA,NA,NA,NA,3.9555,NA,12.6666666666667,NA,NA,2.4434,15.22,NA,NA,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,158,68,NA,13.2616,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596276,22-C-1596276,35,26,SD40,2,NA,NA,NA,NA,NA,3.877,NA,12.6666666666667,NA,249.4,2.115,13.14,25.5966319165998,63.838,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,160,83,NA,12.2894,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595901,22-C-1595901,35,9,NC232,1,NA,NA,NA,NA,NA,4.24216666666667,NA,16.6666666666667,NA,247.2,2.5872,20.26,27.7815533980583,68.676,;;;Seed missing on either side of ear at widest point;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;not uniform; partly green;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,194,137,NA,12.4928,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596277,22-C-1596277,25,27,NC232,2,NA,NA,NA,NA,NA,3.8774,NA,16.8,NA,253.5,2.2225,9,21.4299802761341,54.325,;;;Cob broke in pieces;Cob broke in pieces;;;;;;;;x -set asside;partly green;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,173,128,NA,10.10675,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595902,22-C-1595902,34,9,VA59,1,NA,NA,NA,NA,NA,3.8408,NA,12,NA,246.75,2.24675,14.475,27.3758865248227,67.55,;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,159,63,NA,12.323,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596278,22-C-1596278,39,31,VA59,2,NA,NA,NA,NA,NA,3.9335,NA,13,NA,252.2,2.3696,16.1,27.6764472640761,69.8,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,147,66,NA,13.7548,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595903,22-C-1595903,34,7,C103,1,NA,NA,NA,NA,NA,3.4595,NA,12.3333333333333,NA,169.6,2.3682,15.7,25.3207547169811,42.944,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,166,84,NA,13.3392,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596279,22-C-1596279,33,28,C103,2,NA,NA,NA,NA,NA,3.36666666666667,NA,11.6666666666667,NA,209,2.4564,15.94,23.6746411483254,49.48,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,172,73,NA,14.507,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595904,22-C-1595904,39,8,OH43,1,NA,NA,NA,NA,NA,3.77316666666667,NA,15,NA,359.8,2.5228,15.32,20.4391328515842,73.54,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,155,58,NA,15.7244,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596280,22-C-1596280,25,30,OH43,2,NA,NA,NA,NA,NA,3.74983333333333,NA,14.6666666666667,NA,308,2.5846,13.24,18.5311688311688,57.076,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,148,57,NA,14.38,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595905,22-C-1595905,33,6,VA22,1,NA,NA,NA,NA,NA,3.73433333333333,NA,13,NA,312.6,2.188,21.26,25.3998720409469,79.4,;;;Cob broke in pieces;Cob broke in pieces;;;;;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,176,78,NA,16.0284,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596281,22-C-1596281,26,28,VA22,2,NA,NA,NA,NA,NA,3.3815,NA,13,NA,264,2.2312,17.4,22.3280303030303,58.946,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,175,91,NA,14.384,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595906,22-C-1595906,38,4,CI31A,1,NA,NA,NA,NA,NA,3.48966666666667,NA,14.6666666666667,NA,128,2.2242,8.2,22.7265625,29.09,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,141,99,NA,9.2398,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596282,22-C-1596282,23,31,CI31A,2,NA,NA,NA,NA,NA,3.3704,NA,13.2,NA,150.25,2.045,8,22.712146422629,34.125,;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x -set asside;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,126,100,NA,9.295,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595907,22-C-1595907,39,11,CML323,1,NA,NA,NA,NA,NA,3.5694,NA,11.6666666666667,NA,138.25,2.643,17.6,22.5316455696203,31.15,;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;partly green;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,150,88,NA,13.2925,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596283,22-C-1596283,37,33,CML323,2,NA,NA,NA,NA,NA,3.56983333333333,NA,12,NA,118.4,2.5658,14.76,22.4121621621622,26.536,;;Cob broke in pieces;Cob broke in pieces;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;partly green;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,156,85,NA,11.5576,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595908,22-C-1595908,37,5,IA5125,1,NA,NA,NA,NA,NA,3.7112,NA,13.4,NA,83.5,2.2245,3.8,20.2574850299401,16.915,;;;;;;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x -set asside;Sweetcorn;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,138,54,NA,6.96275,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596284,22-C-1596284,33,31,IA5125,2,NA,NA,NA,NA,NA,3.66166666666667,NA,15.8333333333333,NA,137.4,1.5686,5.2,16.2882096069869,22.38,;;;;;;;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,156,56,NA,8.8324,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595909,22-C-1595909,25,10,IL14H,1,NA,NA,NA,NA,NA,NA,NA,14,NA,222.6,2.4476,8.68,21.743935309973,48.402,;;;;;;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,177,70,NA,10.9902,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596285,22-C-1596285,26,30,IL14H,2,NA,NA,NA,NA,NA,3.70916666666667,NA,13.6666666666667,NA,206.8,2.396,7.94,22.0106382978723,45.518,;;;;;;;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;Sweetcorn;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,164,49,NA,8.9516,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595910,22-C-1595910,32,7,IL677A,1,NA,NA,NA,NA,NA,3.5375,NA,15,NA,105,2.585,5.6,21.2380952380952,22.3,;;;x -set asside;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,157,76,NA,5.048,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596286,22-C-1596286,28,29,IL677A,2,NA,NA,NA,NA,NA,3.735,NA,16,NA,NA,NA,NA,NA,NA,;;x -set asside;Sweetcorn;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,169,64,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595911,22-C-1595911,32,6,NC260,1,NA,NA,NA,NA,NA,3.435,NA,15.5,NA,107.333333333333,2.56166666666667,17.9,20.776397515528,22.3,;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,171,88,NA,11.3396666666667,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596287,22-C-1596287,31,28,NC260,2,NA,NA,NA,NA,NA,3.36966666666667,NA,14.6666666666667,NA,132.8,2.2228,15.14,20.4819277108434,27.2,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,176,99,NA,10.194,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595912,22-C-1595912,34,6,NC296,1,NA,NA,NA,NA,NA,3.10425,NA,12,NA,86.6666666666667,2.09933333333333,6.36666666666667,28.6807692307692,24.8566666666667,;;;;;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,180,108,NA,13.311,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596288,22-C-1596288,35,33,NC296,2,NA,NA,NA,NA,NA,2.762,NA,11.5,NA,99.3333333333333,1.82066666666667,3.73333333333333,15.9463087248322,15.84,;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,191,105,NA,9.10166666666667,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595913,22-C-1595913,36,5,NC310,1,NA,NA,NA,NA,NA,3.81433333333333,NA,19.3333333333333,NA,NA,2.5636,16.56,NA,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,179,79,NA,12.6556,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596289,22-C-1596289,34,28,NC310,2,NA,NA,NA,NA,NA,4.1265,NA,21.3333333333333,NA,404,2.343,18.7,19.2871287128713,77.92,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,168,94,NA,12.8822,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595914,22-C-1595914,39,10,NC340,1,NA,NA,NA,NA,NA,3.69516666666667,NA,13.6666666666667,NA,314.8,2.3538,13.44,20.7115628970775,65.2,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,162,79,NA,12.4924,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596290,22-C-1596290,37,32,NC340,2,NA,NA,NA,NA,NA,3.59016666666667,NA,12.3333333333333,NA,293.25,2.3124,13.56,22.6479113384484,66.415,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,172,79,NA,13.7712,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595915,22-C-1595915,31,7,NC362,1,NA,NA,NA,NA,NA,3.68133333333333,NA,15,NA,162.4,2.5002,12.84,25.6600985221675,41.672,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,147,101,NA,12.24,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596291,22-C-1596291,38,30,NC362,2,NA,NA,NA,NA,NA,3.4515,NA,13,NA,87,2.4532,12.58,28.4574712643678,24.758,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,162,91,NA,11.3782,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595916,22-C-1595916,31,5,CI91B,1,NA,NA,NA,NA,NA,3.96883333333333,NA,14.6666666666667,NA,292.4,2.5044,12.22,22.2934336525308,65.186,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,156,91,NA,13.7758,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596292,22-C-1596292,36,31,CI91B,2,NA,NA,NA,NA,NA,3.79283333333333,NA,14,NA,NA,2.2414,10.76,NA,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,150,87,NA,11.309,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595917,22-C-1595917,36,7,SD44,1,NA,NA,NA,NA,NA,3.603,NA,16.1666666666667,NA,NA,2.253,14.98,NA,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,179,46,NA,12.3376,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596293,22-C-1596293,25,28,SD44,2,NA,NA,NA,NA,NA,3.95383333333333,NA,16.6666666666667,NA,325.8,2.3832,12.6,20.6261510128913,67.2,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,176,66,NA,12.611,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595918,22-C-1595918,38,7,6F629,1,NA,NA,NA,NA,NA,3.78733333333333,NA,16,NA,294.6,2.357,14.36,24.5145960624576,72.22,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,178,68,NA,13.6072,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596294,22-C-1596294,39,27,6F629,2,NA,NA,NA,NA,NA,3.70316666666667,NA,14.6666666666667,NA,226.8,2.2946,13.26,26.5696649029982,60.26,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,152,85,NA,11.9328,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595919,22-C-1595919,34,5,LH183,1,NA,NA,NA,NA,NA,3.35866666666667,NA,12,NA,NA,2.028,8.74,NA,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,157,95,NA,11.6524,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596295,22-C-1596295,25,32,LH183,2,NA,NA,NA,NA,NA,3.33616666666667,NA,12,NA,202.8,2.132,9.72,21.2554240631164,43.106,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,164,97,NA,12.0798,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595920,22-C-1595920,28,10,A619,1,NA,NA,NA,NA,NA,4.13983333333333,NA,14.3333333333333,NA,NA,2.779,9.4,NA,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,157,56,NA,11.047,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596296,22-C-1596296,28,27,A619,2,NA,NA,NA,NA,NA,4.1555,NA,14.6666666666667,NA,261,2.709,11.6,20.367816091954,53.16,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,146,49,NA,12.197,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1595921,22-C-1595921,32,5,A679,1,NA,NA,NA,NA,NA,4.27516666666667,NA,17,NA,409,2.5906,17.9,24.5378973105134,100.36,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,175,79,NA,13.0624,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Crawfordsville,1596297,22-C-1596297,23,27,A679,2,NA,NA,NA,NA,NA,4.082,NA,17.3333333333333,NA,342.6,2.5476,15.64,23.5785172212493,80.78,;;;;;;;;;;;;;NA;NA,LC_2352,10147.0588235294,2022-05-11,Crawfordsville A,0,Low,75,46,183,72,NA,11.9392,NA,NA,7.5,NA,NA,NA,NA,NA,NA
